"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus"
"OTU_1920","Bin98",2.37380109796684e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_1921","Bin98",3.43147112504271e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","JTB215","bacterium__enrichment__culture__clone__AOM-SR-B4"
"OTU_1924","Bin14",1.02644061562238e-06,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","uncultured__bacterium"
"OTU_1926","Bin10",1.20978695064721e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","GWE2-31-10"
"OTU_1927","Bin87",1.58187670382755e-05,"Bacteria","Acidobacteriota","Subgroup__18","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_1928","Bin22",4.6595967217513e-06,"Bacteria","Caldisericota","Caldisericia","Caldisericales","LF045","uncultured__Caldiserica__bacterium"
"OTU_1925","Bin94",3.21696094303163e-06,"Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus"
"OTU_1929","Bin22",2.20351419043372e-06,"Bacteria","Caldisericota","Caldisericia","Caldisericales","LF045","uncultured__organism"
"OTU_1923","Bin29",2.4053811944146e-06,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"OTU_1922","Bin109",2.3914130791421e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","livecontrolB21","uncultured__bacterium"
"OTU_1931","Bin29",7.87729781659996e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia"
"OTU_1930","Bin94",2.81831165890631e-06,"Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus"
"OTU_1933","Bin81",6.88811325228054e-06,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27__clade"
"OTU_1935","Bin29",0.000690568227406019,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia"
"OTU_1937","Bin29",9.31891507310591e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter"
"OTU_1934","Bin30",5.98680908326695e-06,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"OTU_1932","Bin23",4.6996031542967e-05,"Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","uncultured__bacterium","uncultured__bacterium"
"OTU_1936","Bin29",2.23993719752686e-05,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"OTU_1938","Bin29",3.56977180550529e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia"
"OTU_1940","Bin29",1.80038818336163e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia"
"OTU_1939","Bin29",1.00088907321517e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
"OTU_1943","Bin86",4.30347307481809e-05,"Bacteria","Acidobacteriota","d142","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_1947","Bin29",3.25845227436358e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia"
"OTU_1942","Bin29",2.20867472324189e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia"
"OTU_1945","Bin31",1.25741522513863e-05,"Bacteria","Actinobacteriota","MB-A2-108","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_1941","Bin89",1.05341451925071e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Oceanirhabdus"
"OTU_1946","Bin31",5.28663638555342e-06,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Coriobacteriaceae__UCG-002"
"OTU_1948","Bin29",1.05015433038352e-05,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"OTU_1944","Bin29",2.06300099923423e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Ornithinimicrobium"
"OTU_1954","Bin24",7.1974572655483e-06,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia"
"OTU_1950","Bin28",9.34038760025526e-06,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicicella"
"OTU_1951","Bin29",2.42662808963735e-06,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"OTU_1952","Bin30",7.92547761194351e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"OTU_1955","Bin30",1.09608647167825e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"OTU_1956","Bin27",1.73785971708088e-05,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured__bacterium"
"OTU_1953","Bin30",9.39800849830136e-05,"Bacteria","Actinobacteriota","Actinobacteria","PeM15","uncultured__bacterium","uncultured__bacterium"
"OTU_1957","Bin80",6.09519865527822e-06,"Bacteria","SAR324__clade(Marine__group__B)","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_1961","Bin30",2.62456928314356e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"OTU_1967","Bin28",4.91185728039648e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"OTU_1959","Bin30",1.00619061662742e-06,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"OTU_1966","Bin30",3.73629260165765e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","uncultured"
"OTU_1960","Bin28",0.000319496863453566,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Brooklawnia"
"OTU_1962","Bin29",6.82144005515834e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium"
"OTU_1958","Bin31",6.02718555955529e-06,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium"
"OTU_1963","Bin29",4.08415730366409e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria"
"OTU_1965","Bin27",3.19144177775362e-05,"Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae","uncultured__bacterium"
"OTU_1969","Bin30",4.53515092343397e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Dietziaceae","Dietzia"
"OTU_1968","Bin29",7.57194190685175e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter"
"OTU_1970","Bin30",2.64497038273945e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"OTU_1964","Bin30",7.10197335793068e-05,"Bacteria","Actinobacteriota","Actinobacteria","PeM15","uncultured__bacterium","uncultured__bacterium"
"OTU_1972","Bin28",2.08484908458369e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus"
"OTU_1971","Bin27",2.71063727584576e-05,"Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae","uncultured__bacterium"
"OTU_1980","Bin30",1.469539335418e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"OTU_1973","Bin28",3.41961803450851e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus"
"OTU_1974","Bin29",1.61228881577969e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermatophilaceae","uncultured"
"OTU_1976","Bin29",1.00847273327254e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Ornithinicoccus"
"OTU_1978","Bin29",8.28323355155823e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Ornithinicoccus"
"OTU_1981","Bin30",2.32096364798525e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"OTU_1975","Bin28",1.81712849237484e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Raineyella"
"OTU_1979","Bin29",3.90966396366986e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Ornithinibacter"
"OTU_1977","Bin28",3.07449182800342e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"OTU_1983","Bin66",3.82696462017515e-06,"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Cyclotella__sp.__L04_2","uncultured__bacterium"
"OTU_1987","Bin30",1.28299497465281e-05,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus"
"OTU_1988","Bin29",5.8437102800087e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermatophilaceae","uncultured"
"OTU_1982","Bin30",2.48942239516744e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Gordonia"
"OTU_1984","Bin30",3.97837736798579e-06,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"OTU_1985","Bin30",7.42304992560117e-06,"Bacteria","Actinobacteriota","Actinobacteria","PeM15","metagenome","uncultured__bacterium"
"OTU_1986","Bin30",1.71280920452427e-05,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","uncultured__bacterium","uncultured__bacterium"
"OTU_1990","Bin30",7.01592893870204e-06,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus"
"OTU_1989","Bin30",8.24817230650185e-06,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Gordonia"
"OTU_1991","Bin30",1.575037847889e-05,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","uncultured","uncultured__actinobacterium"
"OTU_1994","Bin30",2.68802954121358e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"OTU_1993","Bin28",1.62805917377851e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicimonas"
"OTU_1996","Bin29",4.62595645722663e-06,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"OTU_1997","Bin28",1.08058947730905e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"OTU_1995","Bin29",5.46278333307241e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Ornithinimicrobium"
"OTU_1992","Bin30",4.39067296014384e-06,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter"
"OTU_1999","Bin30",5.53285765863043e-06,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Williamsia"
"OTU_2000","Bin29",1.3538627615693e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter"
"OTU_2001","Bin28",1.38854264863733e-06,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
"OTU_1998","Bin28",8.46279276015965e-06,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"OTU_2005","Bin28",1.23270908362547e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"OTU_2003","Bin30",7.27172026697945e-06,"Bacteria","Actinobacteriota","Actinobacteria","PeM15","uncultured__bacterium","uncultured__bacterium"
"OTU_2002","Bin30",1.6526337295348e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"OTU_2007","Bin28",3.37330700828251e-06,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Brooklawnia"
"OTU_2008","Bin28",4.58641624047458e-06,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionimicrobium"
"OTU_2011","Bin30",2.47753172634115e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"OTU_2004","Bin30",4.88971229904832e-06,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","uncultured"
"OTU_2006","Bin27",4.8604149510186e-06,"Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae","uncultured__bacterium"
"OTU_2014","Bin100",0.290614537814431,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_2009","Bin30",4.37289177176984e-06,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Longivirga"
"OTU_2010","Bin29",1.28366986195389e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas"
"OTU_2012","Bin28",2.02524106851351e-06,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Friedmanniella"
"OTU_2018","Bin99",6.20713076663097e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_2017","Bin101",5.57571021043428e-05,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_2016","Bin88",8.91628075755302e-05,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","uncultured"
"OTU_2021","Bin101",1.89392933240825e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"OTU_2019","Bin99",1.38327265742595e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_2020","Bin101",0.011157387452922,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Propionigenium"
"OTU_2015","Bin77",5.23576937610247e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Candidatus__Riegeria"
"OTU_2022","Bin101",2.79048120049832e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"OTU_2023","Bin99",1.35020516498495e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_2013","Bin30",2.00177403533733e-06,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Tsukamurellaceae","Tsukamurella"
"OTU_2029","Bin64",8.93014459901438e-06,"Bacteria","Patescibacteria","Microgenomatia","Candidatus__Pacebacteria","uncultured__bacterium","uncultured__bacterium"
"OTU_2025","Bin68",5.18136258662238e-06,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_2026","Bin99",1.65618199586895e-05,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_2027","Bin101",5.79851382164815e-06,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_2024","Bin109",1.66181363022061e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","livecontrolB21","uncultured__bacterium"
"OTU_2028","Bin24",6.56131324755896e-06,"Bacteria","Verrucomicrobiota","Lentisphaeria","P.palmC41","uncultured__bacterium","uncultured__bacterium"
"OTU_2030","Bin99",4.1658117783254e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum"
"OTU_2031","Bin66",1.07198367673836e-05,"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","uncultured__bacterium","uncultured__bacterium"
"OTU_2033","Bin101",6.26753732651945e-06,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_2034","Bin99",1.15152038715383e-05,"Bacteria","Fermentibacterota","Fermentibacteria","Fermentibacterales","Fermentibacteraceae","uncultured__bacterium"
"OTU_2035","Bin26",1.98186877540955e-05,"Bacteria","Armatimonadota","uncultured","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_2032","Bin99",6.74208625390005e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_2036","Bin69",8.17724238454012e-06,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","uncultured__bacterium","uncultured__bacterium"
"OTU_2037","Bin124",8.45446871580577e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_2038","Bin99",1.14224086212795e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Oceanirhabdus"
"OTU_2039","Bin124",4.23856278577331e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","livecontrolB21","uncultured__bacterium"
"OTU_2042","Bin109",0.0022785138632889,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","livecontrolB21","uncultured__bacterium"
"OTU_2043","Bin12",1.05144506867321e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","livecontrolB21","uncultured__bacterium"
"OTU_2040","Bin66",4.0530457172029e-06,"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","uncultured__bacterium","uncultured__bacterium"
"OTU_2041","Bin22",1.98419811673796e-05,"Bacteria","Thermotogota","Thermotogae","Petrotogales","Petrotogaceae","SC103"
"OTU_2044","Bin99",6.95523424296552e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_2045","Bin69",0.00132680735821045,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","uncultured__bacterium","uncultured__bacterium"
"OTU_2046","Bin68",3.71269792459412e-06,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","uncultured__organism","uncultured__bacterium"
"OTU_2048","Bin99",2.58943779596859e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_2047","Bin101",1.4670400315717e-05,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_2053","Bin67",2.8032727411606e-06,"Bacteria","Patescibacteria","Gracilibacteria","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_2049","Bin99",1.14898643267851e-05,"Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","uncultured","uncultured__bacterium"
"OTU_2052","Bin101",4.5087923780138e-06,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_2050","Bin71",2.91170282977333e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella"
"OTU_2054","Bin7",1.43663308772263e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","livecontrolB21","uncultured__bacterium"
"OTU_2057","Bin101",0.000403974040358691,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Psychrilyobacter"
"OTU_2051","Bin99",3.85366813325993e-06,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium"
"OTU_2058","Bin80",3.59886856099597e-06,"Bacteria","SAR324__clade(Marine__group__B)","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_2062","Bin7",3.54279157598157e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_2059","Bin7",7.30732745152541e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_2055","Bin4",2.8270635261564e-06,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8","uncultured__bacterium"
"OTU_2056","Bin22",0.00071838663245419,"Bacteria","Thermotogota","Thermotogae","Petrotogales","Petrotogaceae","SC103"
