"Bins","Group","Process","Relative importance","Family","Phylum","Rank_within_group_process"
"Bin79","D1","DL",0,"Stappiaceae","Proteobacteria",74
"Bin79","D1","HoS",0,"Stappiaceae","Proteobacteria",82
"Bin79","D5","DL",0,"Stappiaceae","Proteobacteria",17
"Bin79","D6","DL",0,"Stappiaceae","Proteobacteria",27
"Bin8","D5","DL",0,"Spirochaetaceae","Spirochaetota",17
"Bin8","D3","DL",0,"Spirochaetaceae","Spirochaetota",11
"Bin8","D0","DL",0,"Spirochaetaceae","Spirochaetota",67
"Bin8","D1","HoS",0,"Spirochaetaceae","Spirochaetota",82
"Bin8","D7","DL",0,"Spirochaetaceae","Spirochaetota",26
"Bin8","D6","DL",0,"Spirochaetaceae","Spirochaetota",27
"Bin8","D0","HoS",0,"Spirochaetaceae","Spirochaetota",66
"Bin80","D5","HoS",0,"uncultured__bacterium","SAR324__clade(Marine__group__B)",70
"Bin80","D3","DL",0,"uncultured__bacterium","SAR324__clade(Marine__group__B)",11
"Bin80","D5","DR",0,"uncultured__bacterium","SAR324__clade(Marine__group__B)",85
"Bin80","D6","HoS",0,"uncultured__bacterium","SAR324__clade(Marine__group__B)",83
"Bin80","D5","DL",0,"uncultured__bacterium","SAR324__clade(Marine__group__B)",17
"Bin80","D6","DR",0,"uncultured__bacterium","SAR324__clade(Marine__group__B)",95
"Bin80","D7","DL",0,"uncultured__bacterium","SAR324__clade(Marine__group__B)",26
"Bin80","D0","HoS",0,"uncultured__bacterium","SAR324__clade(Marine__group__B)",66
"Bin80","D6","DL",0,"uncultured__bacterium","SAR324__clade(Marine__group__B)",27
"Bin80","D7","HoS",0,"uncultured__bacterium","SAR324__clade(Marine__group__B)",73
"Bin80","D7","DR",0,"uncultured__bacterium","SAR324__clade(Marine__group__B)",95
"Bin81","D5","DL",0,"Syntrophotalea","Desulfobacterota",17
"Bin81","D6","HoS",0,"Syntrophotalea","Desulfobacterota",83
"Bin81","D0","HoS",0,"Syntrophotalea","Desulfobacterota",66
"Bin81","D6","DL",0,"Syntrophotalea","Desulfobacterota",27
"Bin81","D3","DL",0,"Syntrophotalea","Desulfobacterota",11
"Bin81","D5","HoS",0,"Syntrophotalea","Desulfobacterota",70
"Bin81","D7","DL",0,"Syntrophotalea","Desulfobacterota",26
"Bin81","D3","DR",0,"Syntrophotalea","Desulfobacterota",102
"Bin81","D1","DL",0,"Syntrophotalea","Desulfobacterota",74
"Bin81","D3","HoS",0,"Syntrophotalea","Desulfobacterota",94
"Bin82","D7","HoS",0,"Desulfobulbaceae","Desulfobacterota",73
"Bin82","D1","HoS",0,"Desulfobulbaceae","Desulfobacterota",82
"Bin82","D0","HoS",0,"Desulfobulbaceae","Desulfobacterota",66
"Bin82","D6","DL",0,"Desulfobulbaceae","Desulfobacterota",27
"Bin82","D5","DL",0,"Desulfobulbaceae","Desulfobacterota",17
"Bin82","D7","DL",0,"Desulfobulbaceae","Desulfobacterota",26
"Bin82","D6","HoS",0,"Desulfobulbaceae","Desulfobacterota",83
"Bin82","D3","DL",0,"Desulfobulbaceae","Desulfobacterota",11
"Bin82","D5","DR",0,"Desulfobulbaceae","Desulfobacterota",85
"Bin82","D5","HoS",0,"Desulfobulbaceae","Desulfobacterota",70
"Bin83","D7","DL",0,"Desulfobacteraceae","Desulfobacterota",26
"Bin83","D3","DL",0,"Desulfobacteraceae","Desulfobacterota",11
"Bin83","D6","DL",0,"Desulfobacteraceae","Desulfobacterota",27
"Bin83","D0","HoS",0,"Desulfobacteraceae","Desulfobacterota",66
"Bin83","D7","HoS",0,"Desulfobacteraceae","Desulfobacterota",73
"Bin83","D5","HoS",0,"Desulfobacteraceae","Desulfobacterota",70
"Bin83","D7","DR",0,"Desulfobacteraceae","Desulfobacterota",95
"Bin83","D5","DL",0,"Desulfobacteraceae","Desulfobacterota",17
"Bin83","D6","HoS",0,"Desulfobacteraceae","Desulfobacterota",83
"Bin84","D7","DL",0,"Desulfovibrionaceae","Desulfobacterota",26
"Bin84","D0","DL",0,"Desulfovibrionaceae","Desulfobacterota",67
"Bin85","D5","DL",0,"Desulfovibrionaceae","Desulfobacterota",17
"Bin85","D0","HoS",0,"Desulfovibrionaceae","Desulfobacterota",66
"Bin85","D3","DL",0,"Desulfovibrionaceae","Desulfobacterota",11
"Bin85","D0","DL",0,"Desulfovibrionaceae","Desulfobacterota",67
"Bin85","D3","HoS",0,"Desulfovibrionaceae","Desulfobacterota",94
"Bin85","D1","HoS",0,"Desulfovibrionaceae","Desulfobacterota",82
"Bin85","D1","DL",0,"Desulfovibrionaceae","Desulfobacterota",74
"Bin86","D6","DR",0,"uncultured__bacterium","Acidobacteriota",95
"Bin86","D6","DL",0,"uncultured__bacterium","Acidobacteriota",27
"Bin86","D0","HoS",0,"uncultured__bacterium","Acidobacteriota",66
"Bin86","D5","DL",0,"uncultured__bacterium","Acidobacteriota",17
"Bin86","D7","HoS",0,"uncultured__bacterium","Acidobacteriota",73
"Bin86","D1","HoS",0,"uncultured__bacterium","Acidobacteriota",82
"Bin86","D5","HoS",0,"uncultured__bacterium","Acidobacteriota",70
"Bin86","D3","DL",0,"uncultured__bacterium","Acidobacteriota",11
"Bin86","D6","HoS",0,"uncultured__bacterium","Acidobacteriota",83
"Bin86","D5","DR",0,"uncultured__bacterium","Acidobacteriota",85
"Bin86","D7","DL",0,"uncultured__bacterium","Acidobacteriota",26
"Bin86","D1","DL",0,"uncultured__bacterium","Acidobacteriota",74
"Bin86","D3","DR",0,"uncultured__bacterium","Acidobacteriota",102
"Bin86","D3","HoS",0,"uncultured__bacterium","Acidobacteriota",94
"Bin87","D1","HoS",0,"uncultured__bacterium","Acidobacteriota",82
"Bin87","D0","HoS",0,"uncultured__bacterium","Acidobacteriota",66
"Bin87","D5","DL",0,"uncultured__bacterium","Acidobacteriota",17
"Bin87","D7","DL",0,"uncultured__bacterium","Acidobacteriota",26
"Bin87","D1","DL",0,"uncultured__bacterium","Acidobacteriota",74
"Bin87","D3","DL",0,"uncultured__bacterium","Acidobacteriota",11
"Bin87","D6","DL",0,"uncultured__bacterium","Acidobacteriota",27
"Bin87","D3","HoS",0,"uncultured__bacterium","Acidobacteriota",94
"Bin88","D3","DL",0,"Synergistaceae","Synergistota",11
"Bin88","D7","HoS",0,"Synergistaceae","Synergistota",73
"Bin88","D7","DL",0,"Synergistaceae","Synergistota",26
"Bin88","D5","DL",0,"Synergistaceae","Synergistota",17
"Bin88","D6","DL",0,"Synergistaceae","Synergistota",27
"Bin88","D6","HoS",0,"Synergistaceae","Synergistota",83
"Bin88","D6","DR",0,"Synergistaceae","Synergistota",95
"Bin88","D0","HoS",0,"Synergistaceae","Synergistota",66
"Bin89","D3","DL",0,"Clostridiaceae","Firmicutes",11
"Bin89","D5","DL",0,"Clostridiaceae","Firmicutes",17
"Bin89","D7","DL",0,"Clostridiaceae","Firmicutes",26
"Bin89","D0","HoS",0,"Clostridiaceae","Firmicutes",66
"Bin89","D6","DL",0,"Clostridiaceae","Firmicutes",27
"Bin89","D1","HoS",0,"Clostridiaceae","Firmicutes",82
"Bin9","D6","DL",0,"Spirochaetaceae","Spirochaetota",27
"Bin9","D7","DL",0,"Spirochaetaceae","Spirochaetota",26
"Bin9","D3","DL",0,"Spirochaetaceae","Spirochaetota",11
"Bin9","D0","DL",0,"Spirochaetaceae","Spirochaetota",67
"Bin9","D3","DR",0,"Spirochaetaceae","Spirochaetota",102
"Bin9","D0","DR",0,"Spirochaetaceae","Spirochaetota",99
"Bin9","D1","DL",0,"Spirochaetaceae","Spirochaetota",74
"Bin9","D1","DR",0,"Spirochaetaceae","Spirochaetota",102
"Bin90","D0","HoS",0,"uncultured__bacterium","Firmicutes",66
"Bin90","D3","DL",0,"uncultured__bacterium","Firmicutes",11
"Bin90","D6","DL",0,"uncultured__bacterium","Firmicutes",27
"Bin90","D5","DR",0,"uncultured__bacterium","Firmicutes",85
"Bin90","D5","DL",0,"uncultured__bacterium","Firmicutes",17
"Bin90","D7","HoS",0,"uncultured__bacterium","Firmicutes",73
"Bin90","D5","HoS",0,"uncultured__bacterium","Firmicutes",70
"Bin90","D7","DL",0,"uncultured__bacterium","Firmicutes",26
"Bin91","D7","DL",0,"Erysipelotrichaceae","Firmicutes",26
"Bin91","D1","HoS",0,"Erysipelotrichaceae","Firmicutes",82
"Bin91","D3","DL",0,"Erysipelotrichaceae","Firmicutes",11
"Bin91","D0","HoS",0,"Erysipelotrichaceae","Firmicutes",66
"Bin91","D5","HoS",0,"Erysipelotrichaceae","Firmicutes",70
"Bin92","D7","HoS",0,"Izemoplasmataceae","Firmicutes",73
"Bin92","D1","DR",0,"Izemoplasmataceae","Firmicutes",102
"Bin92","D7","DL",0,"Izemoplasmataceae","Firmicutes",26
"Bin92","D7","DR",0,"Izemoplasmataceae","Firmicutes",95
"Bin92","D1","DL",0,"Izemoplasmataceae","Firmicutes",74
"Bin92","D3","DL",0,"Izemoplasmataceae","Firmicutes",11
"Bin92","D6","DR",0,"Izemoplasmataceae","Firmicutes",95
"Bin92","D5","DL",0,"Izemoplasmataceae","Firmicutes",17
"Bin92","D6","HoS",0,"Izemoplasmataceae","Firmicutes",83
"Bin92","D3","DR",0,"Izemoplasmataceae","Firmicutes",102
"Bin92","D0","HoS",0,"Izemoplasmataceae","Firmicutes",66
"Bin92","D5","DR",0,"Izemoplasmataceae","Firmicutes",85
"Bin92","D5","HoS",0,"Izemoplasmataceae","Firmicutes",70
"Bin92","D6","DL",0,"Izemoplasmataceae","Firmicutes",27
"Bin92","D0","DL",0,"Izemoplasmataceae","Firmicutes",67
"Bin93","D3","DL",0,"Exiguobacteraceae","Firmicutes",11
"Bin93","D5","DL",0,"Exiguobacteraceae","Firmicutes",17
"Bin93","D1","DL",0,"Exiguobacteraceae","Firmicutes",74
"Bin94","D5","DL",0,"Carnobacteriaceae","Firmicutes",17
"Bin94","D3","DL",0,"Carnobacteriaceae","Firmicutes",11
"Bin94","D1","HoS",0,"Carnobacteriaceae","Firmicutes",82
"Bin94","D1","DL",0,"Carnobacteriaceae","Firmicutes",74
"Bin94","D0","HoS",0,"Carnobacteriaceae","Firmicutes",66
"Bin94","D0","DL",0,"Carnobacteriaceae","Firmicutes",67
"Bin94","D6","DL",0,"Carnobacteriaceae","Firmicutes",27
"Bin95","D6","HoS",0,"Peptococcaceae","Firmicutes",83
"Bin95","D0","HoS",0,"Peptococcaceae","Firmicutes",66
"Bin95","D1","HoS",0,"Peptococcaceae","Firmicutes",82
"Bin95","D5","DL",0,"Peptococcaceae","Firmicutes",17
"Bin95","D5","DR",0,"Peptococcaceae","Firmicutes",85
"Bin95","D7","DL",0,"Peptococcaceae","Firmicutes",26
"Bin95","D3","DL",0,"Peptococcaceae","Firmicutes",11
"Bin95","D7","HoS",0,"Peptococcaceae","Firmicutes",73
"Bin95","D6","DL",0,"Peptococcaceae","Firmicutes",27
"Bin95","D5","HoS",0,"Peptococcaceae","Firmicutes",70
"Bin96","D6","DL",0,"Oscillospiraceae","Firmicutes",27
"Bin96","D7","DL",0,"Oscillospiraceae","Firmicutes",26
"Bin96","D1","HoS",0,"Oscillospiraceae","Firmicutes",82
"Bin96","D3","DL",0,"Oscillospiraceae","Firmicutes",11
"Bin97","D7","HoS",0,"Ethanoligenenaceae","Firmicutes",73
"Bin97","D3","HoS",0,"Ethanoligenenaceae","Firmicutes",94
"Bin97","D3","DL",0,"Ethanoligenenaceae","Firmicutes",11
"Bin97","D5","DL",0,"Ethanoligenenaceae","Firmicutes",17
"Bin97","D5","HoS",0,"Ethanoligenenaceae","Firmicutes",70
"Bin97","D6","DL",0,"Ethanoligenenaceae","Firmicutes",27
"Bin97","D1","HoS",0,"Ethanoligenenaceae","Firmicutes",82
"Bin98","D3","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",11
"Bin98","D5","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",17
"Bin98","D6","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",27
"Bin98","D0","HoS",0,"Bacteroidetes__vadinHA17","Bacteroidota",66
"Bin99","D0","DL",0,"Prolixibacteraceae","Bacteroidota",67
"Bin99","D1","HoS",0,"Prolixibacteraceae","Bacteroidota",82
"Bin99","D7","DL",0,"Prolixibacteraceae","Bacteroidota",26
"Bin99","D3","DL",0,"Prolixibacteraceae","Bacteroidota",11
